country,year,iso_code,population,gdp,biofuel_cons_per_capita,biofuel_consumption,biofuel_electricity,biofuel_share_energy,electricity_generation,energy_per_capita,oil_consumption,renewables_share_energy,continent,gdp_per_capita,biofuel_consumption_lag1,biofuel_share_energy_lag1,gdp_per_capita_lag1,biofuel_cagr_5y,top80_consumer
Lithuania,2006,LTU,3269809.0,56827410871.0,68.506,0.224,0.02,0.251,12.07,27434.281,33.146,1.571,Europe,17379.428239080633,0.038,0.041,15926.813237599421,,0
Lithuania,2007,LTU,3231378.0,63122228308.0,190.957,0.617,0.05,0.627,13.46,30665.432,33.596,2.221,Europe,19534.151779209984,0.224,0.251,17379.428239080633,,0
Lithuania,2008,LTU,3198482.0,64776249050.0,222.953,0.713,0.07,0.734,13.33,30585.244,36.063,2.403,Europe,20252.184958364625,0.617,0.627,19534.151779209984,,0
Lithuania,2009,LTU,3163255.0,55174536683.0,189.134,0.598,0.1,0.67,14.64,28460.291,31.065,2.737,Europe,17442.329715119395,0.713,0.734,20252.184958364625,1.347566513560671,0
Lithuania,2010,LTU,3097721.0,56073777524.0,167.847,0.52,0.15,0.787,5.0,21369.939,31.699,4.494,Europe,18101.622942802143,0.598,0.67,17442.329715119395,0.7353357644339318,0
Lithuania,2011,LTU,3028642.0,59460372771.0,172.611,0.523,0.16,0.763,4.25,22682.41,30.631,5.089,Europe,19632.68447409763,0.52,0.787,18101.622942802143,0.18345313666193497,0
Lithuania,2012,LTU,2988334.0,61745948022.0,235.304,0.703,0.22,1.027,4.5,22966.498,30.995,5.654,Europe,20662.33159412569,0.523,0.763,19632.68447409763,-0.03251708385763841,0
Lithuania,2013,LTU,2958359.0,63937849304.0,226.665,0.671,0.36,1.061,4.19,21436.043,30.121,7.556,Europe,21612.606618736943,0.703,1.027,20662.33159412569,-0.002820919429076918,0
Lithuania,2014,LTU,2933171.0,66199372603.0,250.601,0.735,0.4,1.205,3.69,20866.352,29.522,7.885,Europe,22569.216933823496,0.671,1.061,21612.606618736943,0.023303046873775157,0
Lithuania,2015,LTU,2905771.0,67539660018.0,271.873,0.79,0.45,1.237,4.23,22063.779,32.417,8.308,Europe,23243.283802474456,0.735,1.205,22569.216933823496,0.07165945277320973,0
Lithuania,2016,LTU,2869109.0,69240911932.0,230.133,0.66,0.44,1.009,3.63,22908.295,35.662,9.468,Europe,24133.24552395883,0.79,1.237,23243.283802474456,0.08598813526230153,0
Lithuania,2017,LTU,2829317.0,72206131673.0,294.5,0.833,0.5,1.211,3.56,24440.611,36.703,10.892,Europe,25520.693394554233,0.66,1.009,24133.24552395883,-0.012544070303371457,0
Lithuania,2018,LTU,2802485.0,75089601435.0,322.662,0.904,0.54,1.28,2.92,25323.756,39.088,9.533,Europe,26793.935180741377,0.833,1.211,25520.693394554233,0.04420194121629817,0
Lithuania,2019,LTU,2795057.0,78562641002.0,312.325,0.873,0.53,1.243,3.34,25257.848,39.039,10.436,Europe,28107.70621207367,0.904,1.28,26793.935180741377,0.042260354239342934,0
Lithuania,2020,LTU,2795766.0,78545278418.0,427.444,1.195,0.59,1.709,4.7,25143.193,36.594,11.356,Europe,28094.367846951427,0.873,1.243,28107.70621207367,0.020181468815816617,0
Lithuania,2021,LTU,2794490.0,83242845981.0,527.196,1.473,0.69,2.11,4.3,25102.789,36.981,12.011,Europe,29788.206785853592,1.195,1.709,28094.367846951427,0.12606845854760906,0
Lithuania,2022,LTU,2816923.0,84814257826.0,493.624,1.391,0.71,2.15,4.04,23098.156,37.157,14.382,Europe,30108.83074404235,1.473,2.11,29788.206785853592,0.12075722976385839,0
Lithuania,2023,LTU,2854104.0,,480.6,1.372,0.76,2.019,5.3,24025.424,38.186,18.719,Europe,,1.391,2.15,30108.83074404235,0.09001315645046848,0
Lithuania,2024,LTU,2859112.0,,578.792,1.655,0.98,2.282,7.39,25660.391,37.4,23.414,Europe,,1.372,2.019,,0.09463158049916753,0
Luxembourg,2000,LUX,436142.0,21937467256.0,0.0,0.0,0.02,0.0,0.4,85302.953,27.611,1.296,Europe,50298.91011642997,,,,,0
Luxembourg,2001,LUX,441754.0,22387796714.0,0.0,0.0,0.03,0.0,0.87,90246.359,29.311,1.186,Europe,50679.32993023266,0.0,0.0,50298.91011642997,,0
Luxembourg,2002,LUX,446392.0,23160273686.0,0.0,0.0,0.03,0.0,2.8,97632.016,29.869,0.975,Europe,51883.263333572286,0.0,0.0,50679.32993023266,,0
Luxembourg,2003,LUX,451845.0,23454191347.0,0.0,0.0,0.03,0.0,2.79,101149.508,32.067,0.872,Europe,51907.604038995676,0.0,0.0,51883.263333572286,,0
Luxembourg,2004,LUX,458305.0,24195538088.0,0.0,0.0,0.04,0.0,3.37,112981.047,36.371,1.057,Europe,52793.52851921755,0.0,0.0,51907.604038995676,,0
Luxembourg,2005,LUX,465369.0,24872864640.0,0.0,0.0,0.05,0.0,3.35,112927.523,37.357,1.108,Europe,53447.618212644156,0.0,0.0,52793.52851921755,,0
Luxembourg,2006,LUX,472869.0,26045643731.0,0.0,0.0,0.06,0.0,3.54,109177.461,35.522,1.321,Europe,55080.04062647372,0.0,0.0,53447.618212644156,,0
Luxembourg,2007,LUX,480277.0,28135947926.0,1064.765,0.511,0.06,1.021,3.19,104368.211,34.575,2.484,Europe,58582.75104991494,0.0,0.0,55080.04062647372,,0
Luxembourg,2008,LUX,488995.0,27660465282.0,1034.883,0.506,0.07,1.018,2.72,101761.266,34.849,2.585,Europe,56565.947058763384,0.511,1.021,58582.75104991494,,0
Luxembourg,2009,LUX,498196.0,26344603078.0,948.958,0.473,0.08,0.994,3.15,95530.586,32.625,2.554,Europe,52879.997185846536,0.506,1.018,56565.947058763384,,0
Luxembourg,2010,LUX,507418.0,27526699944.0,934.166,0.474,0.08,0.947,3.24,98766.18,34.167,2.428,Europe,54248.56813120544,0.473,0.994,52879.997185846536,,0
Luxembourg,2011,LUX,518583.0,28143126706.0,1019.671,0.529,0.09,1.084,2.64,94143.305,34.89,2.491,Europe,54269.28130308938,0.474,0.947,54248.56813120544,,0
Luxembourg,2012,LUX,530951.0,28607408843.0,1026.405,0.545,0.09,1.137,2.76,90315.195,33.673,2.902,Europe,53879.56486191758,0.529,1.084,54269.28130308938,0.006947793030012583,0
Luxembourg,2013,LUX,543358.0,29514812514.0,1142.169,0.621,0.09,1.36,1.84,84092.562,33.112,3.551,Europe,54319.27479488661,0.545,1.137,53879.56486191758,0.014960631533631696,0
Luxembourg,2014,LUX,556285.0,30289014849.0,1433.007,0.797,0.12,1.803,1.91,79589.086,31.917,4.242,Europe,54448.73553843803,0.621,1.36,54319.27479488661,0.055956655684451295,0
Luxembourg,2015,LUX,569540.0,30976491415.0,1653.697,0.942,0.13,2.192,1.34,75560.039,31.355,4.903,Europe,54388.61434666573,0.797,1.803,54448.73553843803,0.10952219912971839,0
Luxembourg,2016,LUX,583511.0,32518554202.0,1733.085,1.011,0.14,2.385,0.79,72765.094,31.313,5.297,Europe,55729.11942019945,0.942,2.192,54388.61434666573,0.1223260573067142,0
Luxembourg,2017,LUX,596506.0,32946911821.0,2148.087,1.281,0.17,2.894,0.9,74357.836,32.776,6.526,Europe,55233.16080810587,1.011,2.385,55729.11942019945,0.131542656973612,0
Luxembourg,2018,LUX,608109.0,33348602359.0,2284.753,1.389,0.22,2.998,0.96,76353.008,34.679,6.964,Europe,54839.84344747406,1.281,2.894,55233.16080810587,0.15582346192763263,0
Luxembourg,2019,LUX,620167.0,34122291521.0,2401.195,1.489,0.28,3.156,1.07,76250.828,35.057,7.718,Europe,55021.13385749322,1.389,2.998,54839.84344747406,0.11750322431314109,0
Luxembourg,2020,LUX,630597.0,33850190319.0,2587.708,1.632,0.37,4.037,1.22,64289.547,28.462,10.605,Europe,53679.59301899628,1.489,3.156,55021.13385749322,0.09589452942805532,0
Luxembourg,2021,LUX,640276.0,35577396523.0,2472.751,1.583,0.39,3.674,1.23,67493.578,30.57,9.928,Europe,55565.7193507175,1.632,4.037,53679.59301899628,0.10050950980971729,0
Luxembourg,2022,LUX,653315.0,36128358732.0,2270.485,1.483,0.39,3.833,1.21,59423.344,27.839,11.035,Europe,55300.06005066469,1.583,3.674,55565.7193507175,0.04324510832419093,0
Luxembourg,2023,LUX,665101.0,,2157.829,1.435,0.38,3.824,1.41,56679.461,26.817,12.572,Europe,,1.483,3.833,55300.06005066469,0.0131827359600718,0
Luxembourg,2024,LUX,673042.0,,2260.499,1.521,0.44,3.847,1.51,59047.879,27.646,14.278,Europe,,1.435,3.824,,-0.007360756852015871,0
Madagascar,2000,MDG,16516336.0,19457200304.0,0.0,0.0,0.01,,0.86,516.682,,,Africa,1178.0579121180388,,,,,0
Madagascar,2001,MDG,17032933.0,20850416898.0,0.0,0.0,0.01,,0.88,490.901,,,Africa,1224.1236960187655,0.0,,1178.0579121180388,,0
Madagascar,2002,MDG,17549915.0,18473840634.0,0.0,0.0,0.01,,0.86,355.058,,,Africa,1052.6455902492976,0.0,,1224.1236960187655,,0
Madagascar,2003,MDG,18071860.0,20509701124.0,0.0,0.0,0.01,,0.96,450.4,,,Africa,1134.8970788839665,0.0,,1052.6455902492976,,0
Madagascar,2004,MDG,18606606.0,21834931987.0,0.0,0.0,0.01,,1.05,479.493,,,Africa,1173.5042912716053,0.0,,1134.8970788839665,,0
Madagascar,2005,MDG,19159711.0,23129761607.0,0.0,0.0,0.01,,1.06,448.104,,,Africa,1207.2082719306152,0.0,,1173.5042912716053,,0
Madagascar,2006,MDG,19730916.0,24652234312.0,0.0,0.0,0.01,,1.07,429.445,,,Africa,1249.4216848320675,0.0,,1207.2082719306152,,0
Madagascar,2007,MDG,20318590.0,26539188296.0,0.0,0.0,0.01,,1.12,441.541,,,Africa,1306.1530497933175,0.0,,1249.4216848320675,,0
Madagascar,2008,MDG,20923842.0,28762450059.0,0.0,0.0,0.01,,1.18,460.266,,,Africa,1374.6256571331403,0.0,,1306.1530497933175,,0
Madagascar,2009,MDG,21547277.0,27725052410.0,0.0,0.0,0.01,,1.19,384.633,,,Africa,1286.7079404047204,0.0,,1374.6256571331403,,0
Madagascar,2010,MDG,22183343.0,28122419419.0,0.0,0.0,0.01,,1.3,400.652,,,Africa,1267.7268443714727,0.0,,1286.7079404047204,,0
Madagascar,2011,MDG,22822305.0,28843634595.0,0.0,0.0,0.02,,1.47,445.294,,,Africa,1263.835295996614,0.0,,1267.7268443714727,,0
Madagascar,2012,MDG,23462444.0,29712119552.0,0.0,0.0,0.02,,1.56,518.102,,,Africa,1266.369332708903,0.0,,1263.835295996614,,0
Madagascar,2013,MDG,24109290.0,30395500923.0,0.0,0.0,0.02,,1.65,526.938,,,Africa,1260.7381189159864,0.0,,1266.369332708903,,0
Madagascar,2014,MDG,24764356.0,31410405446.0,0.0,0.0,0.02,,1.72,556.573,,,Africa,1268.3715839814288,0.0,,1260.7381189159864,,0
Madagascar,2015,MDG,25426703.0,32394175176.0,0.0,0.0,0.02,,1.79,597.421,,,Africa,1274.0218492346412,0.0,,1268.3715839814288,,0
Madagascar,2016,MDG,26099950.0,33687674194.0,0.0,0.0,0.02,,1.9,616.708,,,Africa,1290.7179589999214,0.0,,1274.0218492346412,,0
Madagascar,2017,MDG,26788379.0,35012614968.0,0.0,0.0,0.03,,1.98,552.947,,,Africa,1307.0076008705119,0.0,,1290.7179589999214,,0
Madagascar,2018,MDG,27494930.0,36130917975.0,0.0,0.0,0.03,,2.38,462.902,,,Africa,1314.0938338450035,0.0,,1307.0076008705119,,0
Madagascar,2019,MDG,28219559.0,37724649896.0,0.0,0.0,0.02,,2.47,551.201,,,Africa,1336.826344309633,0.0,,1314.0938338450035,,0
Madagascar,2020,MDG,28953560.0,35031864099.0,0.0,0.0,0.02,,2.16,409.262,,,Africa,1209.9328752319232,0.0,,1336.826344309633,,0
Madagascar,2021,MDG,29691087.0,37042695870.0,0.0,0.0,0.03,,2.53,527.316,,,Africa,1247.6032241594928,0.0,,1209.9328752319232,,0
Madagascar,2022,MDG,30437261.0,38602188321.0,0.0,0.0,0.03,,2.64,544.343,,,Africa,1268.2543386870454,0.0,,1247.6032241594928,,0
Madagascar,2023,MDG,31195937.0,,0.0,0.0,0.03,,2.48,532.202,,,Africa,,0.0,,1268.2543386870454,,0
Madagascar,2024,MDG,31964960.0,,0.0,0.0,0.03,,2.43,,,,Africa,,0.0,,,,0
Malaysia,2000,MYS,22967817.0,305803211129.0,0.0,0.0,0.57,0.0,69.9,26659.512,273.374,3.472,Asia,13314.42213811613,,,,,0
Malaysia,2001,MYS,23526535.0,309934494308.0,0.0,0.0,0.57,0.0,75.78,26646.164,295.613,2.964,Asia,13173.826673073616,0.0,0.0,13314.42213811613,,0
Malaysia,2002,MYS,24102477.0,329700338274.0,0.0,0.0,0.4,0.0,80.87,27394.982,319.975,2.442,Asia,13679.106021924634,0.0,0.0,13173.826673073616,,0
Malaysia,2003,MYS,24679604.0,350966698067.0,0.0,0.0,0.42,0.0,83.31,28984.545,334.793,2.124,Asia,14220.92097049045,0.0,0.0,13679.106021924634,,0
Malaysia,2004,MYS,25256773.0,377079435469.0,0.0,0.0,0.58,0.0,96.06,30602.789,351.007,2.19,Asia,14929.834285203418,0.0,0.0,14220.92097049045,,0
Malaysia,2005,MYS,25836075.0,399781035415.0,0.0,0.0,0.59,0.0,98.75,32374.299,363.537,2.155,Asia,15473.752704890352,0.0,0.0,14929.834285203418,,0
Malaysia,2006,MYS,26417909.0,426608936099.0,2.723,0.072,0.62,0.009,103.99,31993.541,351.689,2.242,Asia,16148.474737307937,0.0,0.0,15473.752704890352,,0
Malaysia,2007,MYS,26998383.0,458125848157.0,13.324,0.36,0.76,0.04,108.55,33389.027,374.984,2.063,Asia,16968.64023882467,0.072,0.009,16148.474737307937,,0
Malaysia,2008,MYS,27570052.0,485245105845.0,17.894,0.493,0.8,0.053,113.83,33899.559,360.452,2.527,Asia,17600.44216982253,0.36,0.04,16968.64023882467,,0
Malaysia,2009,MYS,28124779.0,483081319364.0,1.827,0.051,1.39,0.006,116.11,32186.479,357.81,2.488,Asia,17176.35965651499,0.493,0.053,17600.44216982253,,0
Malaysia,2010,MYS,28655772.0,525056610488.0,1.793,0.051,1.26,0.006,125.04,32635.191,361.475,2.202,Asia,18322.89182395784,0.051,0.006,17176.35965651499,,0
Malaysia,2011,MYS,29162034.0,557469657636.0,0.0,0.0,1.54,0.0,127.07,32616.752,369.182,2.703,Asia,19116.28172561626,0.051,0.006,18322.89182395784,-0.06664354376687665,0
Malaysia,2012,MYS,29662835.0,587985572583.0,45.058,1.337,1.5,0.129,134.08,35083.586,404.422,2.877,Asia,19822.298596307468,0.0,0.0,19116.28172561626,-1.0,0
Malaysia,2013,MYS,30174269.0,615585637854.0,72.412,2.185,1.1,0.201,140.97,36091.805,430.01,3.328,Asia,20401.012460450987,1.337,0.129,19822.298596307468,0.22083479215285062,0
Malaysia,2014,MYS,30696133.0,652563833807.0,113.587,3.487,0.69,0.318,147.47,35757.457,429.458,3.679,Asia,21258.828719793466,2.185,0.201,20401.012460450987,1.1201971824770238,0
Malaysia,2015,MYS,31232796.0,685237676618.0,144.753,4.521,0.75,0.406,150.11,35686.035,398.729,3.849,Asia,21939.684062163375,3.487,0.318,21258.828719793466,1.3279645050708573,0
Malaysia,2016,MYS,31789692.0,715730748101.0,142.217,4.521,0.76,0.387,156.65,36876.836,443.145,4.961,Asia,22514.554343621825,4.521,0.406,21939.684062163375,,0
Malaysia,2017,MYS,32355642.0,757336192678.0,136.138,4.405,0.76,0.372,160.64,36732.113,417.474,6.312,Asia,23406.61924365463,4.521,0.387,22514.554343621825,0.27591170017526867,0
Malaysia,2018,MYS,32910963.0,794013962862.0,153.97,5.067,1.35,0.42,170.58,36769.809,423.708,6.332,Asia,24126.123652534872,4.405,0.372,23406.61924365463,0.15053250861317125,0
Malaysia,2019,MYS,33440590.0,829053844392.0,225.211,7.531,1.14,0.609,178.5,37119.496,460.362,6.431,Asia,24791.842619762392,5.067,0.42,24126.123652534872,0.07760548030610215,0
Malaysia,2020,MYS,33889554.0,783174020832.0,271.269,9.193,1.23,0.771,174.01,35317.523,382.432,7.175,Asia,23109.599519427138,7.531,0.609,24791.842619762392,0.10744872662172233,0
Malaysia,2021,MYS,34282404.0,807389756202.0,280.365,9.612,1.23,0.771,175.21,36500.762,371.007,7.646,Asia,23551.141751961153,9.193,0.771,23109.599519427138,0.1525095973974615,0
Malaysia,2022,MYS,34695494.0,877584198429.0,399.629,13.865,1.23,1.027,183.63,39068.727,449.954,7.833,Asia,25293.89546749212,9.612,0.771,23551.141751961153,0.16888980263759357,0
Malaysia,2023,MYS,35126295.0,,437.218,15.358,1.23,1.164,187.8,37724.605,488.648,8.117,Asia,,13.865,1.027,25293.89546749212,0.22302066130385811,0
Malaysia,2024,MYS,35557670.0,,475.458,16.906,1.71,1.228,198.12,38865.867,499.9,8.282,Asia,,15.358,1.164,,0.15317814519397,0
Mexico,2000,MEX,98625553.0,1241194674661.0,9.21,0.908,6.36,0.054,203.62,17198.152,1120.538,6.665,North America,12584.919799243104,,,,,0
Mexico,2001,MEX,100099101.0,1251502726420.0,9.243,0.925,6.25,0.055,210.22,16786.094,1107.69,5.91,North America,12502.637025880982,0.908,0.054,12584.919799243104,,0
Mexico,2002,MEX,101548627.0,1275458026881.0,8.541,0.867,6.07,0.05,215.73,16948.551,1052.222,5.125,North America,12560.071608658973,0.925,0.055,12502.637025880982,,0
Mexico,2003,MEX,102978517.0,1306677417369.0,8.313,0.856,6.95,0.049,224.9,16915.814,1086.206,4.41,North America,12688.835064200817,0.867,0.05,12560.071608658973,,0
Mexico,2004,MEX,104394131.0,1373060298988.0,8.366,0.873,7.26,0.047,235.39,17662.844,1138.656,4.989,North America,13152.657968751137,0.856,0.049,12688.835064200817,,0
Mexico,2005,MEX,105811504.0,1427140428046.0,9.164,0.97,8.14,0.048,247.97,19092.096,1226.796,5.005,North America,13487.573412112166,0.873,0.047,13152.657968751137,-0.007830941708272032,0
Mexico,2006,MEX,107253666.0,1510732401129.0,9.226,0.99,7.49,0.048,256.25,19108.301,1185.092,5.178,North America,14085.601522739558,0.97,0.048,13487.573412112166,0.009545739488669991,0
Mexico,2007,MEX,108774356.0,1572479287017.0,8.73,0.95,8.25,0.046,263.26,19017.145,1236.532,4.846,North America,14456.341961859098,0.99,0.048,14085.601522739558,0.026888332477267518,0
Mexico,2008,MEX,110374286.0,1607479004533.0,8.904,0.983,7.9,0.046,269.29,19512.02,1275.995,6.043,North America,14563.890402271776,0.95,0.046,14456.341961859098,0.02105695552925546,0
Mexico,2009,MEX,111999720.0,1543820957956.0,9.475,1.061,7.55,0.05,267.76,18904.01,1219.6,4.559,North America,13784.150156411106,0.983,0.046,14563.890402271776,0.024018622883397178,0
Mexico,2010,MEX,113623898.0,1638271507559.0,9.776,1.111,8.0,0.052,275.57,18706.043,1171.315,5.953,North America,14418.370927205824,1.061,0.05,13784.150156411106,0.018095997136257536,0
Mexico,2011,MEX,115243503.0,1716088331953.0,8.907,1.026,7.97,0.046,292.15,19279.93,1188.146,5.602,North America,14890.97682107945,1.111,0.052,14418.370927205824,0.023330157291459486,0
Mexico,2012,MEX,116818208.0,1774999946047.0,10.188,1.19,7.45,0.053,296.39,19191.277,1213.666,5.194,North America,15194.548661857576,1.026,0.046,14890.97682107945,0.015511278397481565,0
Mexico,2013,MEX,118343572.0,1803059285337.0,10.042,1.188,7.87,0.053,297.12,18952.084,1175.109,4.834,North America,15235.802459444101,1.19,0.053,15194.548661857576,0.03895966791932959,0
Mexico,2014,MEX,119784265.0,1854551091374.0,15.337,1.837,8.1,0.083,303.33,18621.592,1121.491,6.426,North America,15482.42660564808,1.188,0.053,15235.802459444101,0.022869458483639304,0
Mexico,2015,MEX,121072310.0,1916008739051.0,16.137,1.954,8.4,0.089,310.36,18215.734,1087.805,5.862,North America,15825.325700409945,1.837,0.083,15482.42660564808,0.10580619713443062,0
Mexico,2016,MEX,122251344.0,1961906742138.0,16.935,2.07,8.32,0.091,320.35,18618.848,1117.682,5.731,North America,16048.140478013886,1.954,0.089,15825.325700409945,0.13751056689108698,0
Mexico,2017,MEX,123400052.0,2007719438156.0,17.722,2.187,8.09,0.094,329.09,18879.297,1090.648,5.77,North America,16270.004798344817,2.07,0.091,16048.140478013886,0.11708103005604009,0
Mexico,2018,MEX,124573713.0,2051539127317.0,19.598,2.441,7.36,0.107,349.29,18337.242,1021.472,6.343,North America,16468.475394299276,2.187,0.094,16270.004798344817,0.1298127422294526,0
Mexico,2019,MEX,125762978.0,2047701179708.0,21.437,2.696,7.21,0.12,344.57,17971.641,974.052,6.641,North America,16282.225598283781,2.441,0.107,16468.475394299276,0.05850210159327318,0
Mexico,2020,MEX,126799053.0,1880176557054.0,23.269,2.95,7.01,0.143,325.73,16329.474,838.945,8.668,North America,14828.001570753057,2.696,0.12,16282.225598283781,0.06649559425134144,0
Mexico,2021,MEX,127648151.0,1973141022977.0,19.888,2.539,6.11,0.116,328.59,17223.479,956.651,9.538,North America,15457.654556837255,2.95,0.143,14828.001570753057,0.07342160974992562,0
Mexico,2022,MEX,128613116.0,2033437602787.0,21.169,2.723,6.7,0.119,340.15,17858.697,1048.408,9.243,North America,15810.499473374084,2.539,0.116,15457.654556837255,0.03029782631316169,0
Mexico,2023,MEX,129739761.0,,21.654,2.809,6.63,0.123,351.7,17682.662,991.904,7.928,North America,,2.723,0.119,15810.499473374084,0.022106081618641582,0
Mexico,2024,MEX,130861001.0,,21.571,2.823,5.99,0.123,355.18,17653.777,1000.66,8.251,North America,,2.809,0.123,,0.008245680911324937,0
Mongolia,2000,MNG,2455182.0,7225650413.0,0.0,0.0,0.0,,2.9,6921.876,,,Asia,2943.0202783337445,,,,,0
Mongolia,2001,MNG,2477704.0,7799420655.0,0.0,0.0,0.0,,2.97,6804.768,,,Asia,3147.841975877667,0.0,,2943.0202783337445,,0
Mongolia,2002,MNG,2500074.0,8569503317.0,0.0,0.0,0.0,,3.09,7188.687,,,Asia,3427.69986688394,0.0,,3147.841975877667,,0
Mongolia,2003,MNG,2521809.0,9616040556.0,0.0,0.0,0.0,,3.11,7071.168,,,Asia,3813.1518112592985,0.0,,3427.69986688394,,0
Mongolia,2004,MNG,2542801.0,11156311740.0,0.0,0.0,0.0,,3.28,7747.934,,,Asia,4387.4104737256275,0.0,,3813.1518112592985,,0
Mongolia,2005,MNG,2563466.0,12547451302.0,0.0,0.0,0.0,,3.4,7940.083,,,Asia,4894.7211712579765,0.0,,4387.4104737256275,,0
Mongolia,2006,MNG,2584761.0,14288905306.0,0.0,0.0,0.0,,3.53,8309.95,,,Asia,5528.1340541736745,0.0,,4894.7211712579765,,0
Mongolia,2007,MNG,2607976.0,16520107221.0,0.0,0.0,0.0,,3.71,9135.48,,,Asia,6334.455233100304,0.0,,5528.1340541736745,,0
Mongolia,2008,MNG,2634431.0,18865759800.0,0.0,0.0,0.0,,4.0,9536.326,,,Asia,7161.227528828806,0.0,,6334.455233100304,,0
Mongolia,2009,MNG,2665333.0,19534582355.0,0.0,0.0,0.0,,4.04,9992.191,,,Asia,7329.133866199833,0.0,,7161.227528828806,,0
Mongolia,2010,MNG,2701739.0,21791068014.0,0.0,0.0,0.0,,4.32,12244.189,,,Asia,8065.5711058692195,0.0,,7329.133866199833,,0
Mongolia,2011,MNG,2745183.0,26811268000.0,0.0,0.0,0.0,,4.54,12809.284,,,Asia,9766.659636169974,0.0,,8065.5711058692195,,0
Mongolia,2012,MNG,2795463.0,30114910000.0,0.0,0.0,0.0,,4.81,14956.306,,,Asia,10772.780752240327,0.0,,9766.659636169974,,0
Mongolia,2013,MNG,2851887.0,33619040000.0,0.0,0.0,0.0,,5.02,16651.838,,,Asia,11788.349257877328,0.0,,10772.780752240327,,0
Mongolia,2014,MNG,2913041.0,36271699000.0,0.0,0.0,0.0,,5.38,16812.264,,,Asia,12451.489354252137,0.0,,11788.349257877328,,0
Mongolia,2015,MNG,2976528.0,37107214000.0,0.0,0.0,0.0,,5.51,15730.632,,,Asia,12466.610090682836,0.0,,12451.489354252137,,0
Mongolia,2016,MNG,3040815.0,37322351698.0,0.0,0.0,0.0,,5.67,15564.2,,,Asia,12273.798865764606,0.0,,12466.610090682836,,0
Mongolia,2017,MNG,3104371.0,39053686549.0,0.0,0.0,0.0,,6.03,16759.918,,,Asia,12580.225285251021,0.0,,12273.798865764606,,0
Mongolia,2018,MNG,3167714.0,41646694213.0,0.0,0.0,0.0,,6.57,17967.139,,,Asia,13147.239369778963,0.0,,12580.225285251021,,0
Mongolia,2019,MNG,3232118.0,43979841080.0,0.0,0.0,0.0,,6.94,19338.586,,,Asia,13607.12730166411,0.0,,13147.239369778963,,0
Mongolia,2020,MNG,3290786.0,41975349786.0,0.0,0.0,0.0,,6.64,18992.549,,,Asia,12755.417637609982,0.0,,13607.12730166411,,0
Mongolia,2021,MNG,3339676.0,42662390805.0,0.0,0.0,0.0,,7.44,18217.949,,,Asia,12774.410093973187,0.0,,12755.417637609982,,0
Mongolia,2022,MNG,3386015.0,44809463232.0,0.0,0.0,0.0,,7.75,15471.304,,,Asia,13233.687160866091,0.0,,12774.410093973187,,0
Mongolia,2023,MNG,3431938.0,,0.0,0.0,0.0,,8.29,19674.547,,,Asia,,0.0,,13233.687160866091,,0
Mongolia,2024,MNG,3475541.0,,0.0,0.0,0.0,,8.82,,,,Asia,,0.0,,,,0
Morocco,2000,MAR,28423439.0,136639290851.0,0.0,0.0,0.0,0.0,13.7,4132.624,83.483,1.851,Africa,4807.275110200423,,,,,0
Morocco,2001,MAR,28814646.0,146692867628.0,0.0,0.0,0.0,0.0,15.6,4404.2,83.637,2.328,Africa,5090.913406605793,0.0,0.0,4807.275110200423,,0
Morocco,2002,MAR,29198146.0,151385794465.0,0.0,0.0,0.0,0.0,15.1,4455.488,87.036,2.185,Africa,5184.774213575068,0.0,0.0,5090.913406605793,,0
Morocco,2003,MAR,29571415.0,160559931983.0,0.0,0.0,0.0,0.0,16.34,4411.36,87.084,3.443,Africa,5429.565409129053,0.0,0.0,5184.774213575068,,0
Morocco,2004,MAR,29953021.0,168466885680.0,0.0,0.0,0.0,0.0,17.47,4959.868,100.616,3.273,Africa,5624.370432618466,0.0,0.0,5429.565409129053,,0
Morocco,2005,MAR,30358145.0,174390745088.0,0.0,0.0,0.0,0.0,19.26,5314.354,109.334,1.954,Africa,5744.446674459194,0.0,0.0,5624.370432618466,,0
Morocco,2006,MAR,30771179.0,188101125607.0,0.0,0.0,0.0,0.0,19.87,5351.266,110.873,1.895,Africa,6112.89952871159,0.0,0.0,5744.446674459194,,0
Morocco,2007,MAR,31186468.0,195286744421.0,0.0,0.0,0.0,0.0,19.69,5233.948,115.995,1.927,Africa,6261.906427524912,0.0,0.0,6112.89952871159,,0
Morocco,2008,MAR,31606769.0,207385199268.0,0.0,0.0,0.0,0.0,20.35,5699.121,127.884,1.78,Africa,6561.417247931922,0.0,0.0,6261.906427524912,,0
Morocco,2009,MAR,32030779.0,216763299753.0,0.0,0.0,0.0,0.0,20.93,5488.149,129.223,4.431,Africa,6767.343989760599,0.0,0.0,6561.417247931922,,0
Morocco,2010,MAR,32467009.0,225643836837.0,0.0,0.0,0.0,0.0,22.85,6004.753,143.708,5.532,Africa,6949.942227108139,0.0,0.0,6767.343989760599,,0
Morocco,2011,MAR,32912585.0,238103276789.0,0.0,0.0,0.0,0.0,24.36,6220.948,153.339,3.421,Africa,7234.414336917018,0.0,0.0,6949.942227108139,,0
Morocco,2012,MAR,33355246.0,245270189355.0,0.0,0.0,0.0,0.0,26.51,6248.547,154.291,2.923,Africa,7353.271786842765,0.0,0.0,7234.414336917018,,0
